Candidate,Party,Type,Date,Title,Speech
John Kasich,R,p,"December 23, 2015",Press Release - Video: Gov. & Mrs. Kasich Highlight the Strength of His Campaign in New Hampshire,"Gov. and Mrs. Kasich sit down with NH1's Paul Steinhauser in New Hampshire to make the case for a Kasich presidency. The governor's message of balanced budgets, job creation and strong national security is resonating with the voters of New Hampshire. No other candidate has a stronger ground operation in the state. Watch the original interview (here)."
John Kasich,R,p,"December 23, 2015",Press Release - Video: The Kasich Family Takes New Hampshire,Check out a behind the scenes look at Gov. Kasich's recent trip to NH with his wife Karen and daughters Emma & Reese.
John Kasich,R,p,"December 28, 2015",Press Release - New Hampshire Union Leader Profiles Dominant Kasich Ground Game,"Primary 'ground games' delve deep into data miningBy Dan TuohyNew Hampshire Union Leader: Talking about ""ground game"" ahead of New Hampshire's first-in-the-nation Presidential Primary, it seemed appropriate to hear Tom Rath refer to ""Sabermetrics,"" the statistical study of baseball to identify player performance.""It's become more like the analytics approach to baseball,"" he said. ""Analytics really drives a lot of the tactical decisions.""His player is John Kasich, the Ohio governor. Rath, a state co-chairman, shared some insight into the Republican presidential hopeful's organization and the use of data-mining technology to target likely voters.A campaign needs to be precise, focused and patient because, he said, ""New Hampshire voters will decide when they're ready to decide.""John Weaver, chief strategist for Kasich, said the data-mining technology complements traditional campaign operations. The idea is to reach out to potential supporters, leverage their connections and build relationships, he said.The technology indicates where a campaign is strongest and drills down to the demographics, said John E. Sununu, a former U.S. senator who is Kasich's state chairman. He said the data provides a more objective layer, but experience and expertise remain key to the roadmap.Click here for the full article."
John Kasich,R,p,"December 30, 2015",Press Release - Endorsement: Kasich for America Brings Jorge L. San Miguel on Board to Chair Puerto Rico Team,"Today Kasich for America announced that Jorge L. San Miguel, Vice President of the Puerto Rico Republican Party, will serve as the chair for Governor Kasich's newly created Puerto Rico team.Said San Miguel, ""Governor Kasich is a true friend to Puerto Ricohe understands the importance of permanently resolving Puerto Rico's status issue and letting Puerto Ricans determine their own destiny as American citizens, in favor of statehood if they so choose in a federally binding process. In addition, his plans for balancing the federal budget, spurring job creation and strengthening the national defense are resonating with Puerto Rican voters, and I look forward to building a vibrant team in the months ahead.""San Miguel is currently second vice president of the Puerto Rico Republican Party. Before that, he served as Deputy Director for Federal Affairs, helping advance the cause of statehood for Puerto Rico in Congress. He is a recognized attorney specializing in energy and environmental law at the law firm of Ferraiuoli, LLC in San Juan, representing businesses in policymaking, regulatory, permitting and economic development matters. In 2012 he served on the Republican Party Platform Committee and its subcommittee on Energy, Agriculture and the Environment, under Co-Chairs Senator John Hoeven (R-ND) and Congresswoman Marsha Blackburn (R-TN).""I'm delighted to welcome Mr. San Miguel to our team,"" said Gov. Kasich. ""He brings a wealth of experience that will inform our efforts as we carry our message to Puerto Rican voters. I look forward to hearing his insights in order to move the ball forward on statehood for Puerto Rico, should the majority of Puerto Ricans choose this option, and resolve the status issue."""
John Kasich,R,p,"December 30, 2015",Press Release - Video: Hillary's Advisors are Afraid of John Kasich,"Hillary Clinton's advisors continue to say that they are most worried about facing John Kasich in 2016. The governor's job approval rating is higher than ever, and no modern Republican candidate has won the White House without winning Ohio."
John Kasich,R,p,"December 30, 2015",Press Release - WMUR: Good Turnout for Kasich Town Hall Despite Weather,"Good turnout for Kasich town hall despite weatherKasich says he's the GOP opponent Democrats would least like to see in electionBy Josh McElveenWMUR: Despite lousy weather conditions Tuesday in New Hampshire, Republican presidential candidate John Kasich drew a sizable crowd to his event in Nashua.The Ohio governor has started to creep up in the polls of late, but he said he believes the big surprise will be on primary day when voters check the ballot and their conscience.""I've got like 40 days left in this thing and I'm going to just have a ball,"" said Kasich.The Nashua event was Kasich's 47th town hall meeting of the campaign in the Granite State. He said that over that time he has gotten a pretty good handle on what voters are thinking.Throughout the race, Kasich has talked about his record and resume. He typically points to an economic revival in Ohio and before that, a balanced budget in Washington while he was in Congress.And while he understands money is part of the game, he's says he's not selling anything.""I think you think that the whole thing is a rip-off. That you don't have a voice. That there is somebody who's powerful or somebody else pulling the strings. And that you don't get a fair shot,"" said Kasich. ""People give me money, God bless them. But you're hiring me as a CEO... My job is to go fix problems.""During a taping of CloseUP airing on Sunday, Kasich said he acknowledged he needs to be a story coming out of the primary, and while he avoids personal attacks on the current front-runner, he's convinced polls don't reflect what people want.""I just don't think America is to the point where people want to go in and vote for somebody who is that much of a divider. Maybe I'm wrong, but I don't think so,"" Kasich said.Kasich is also convinced he's the candidate who Democrats would least like to see in the general election, as a candidate who has managed to earn support by putting problem-solving over party affiliation.""As president, I can see him saying, What are the issues of my country that I need to help for everybody to benefit?'"" said Dan Moriarty, Nashua alderman.Kasich will wrap up a two-day trip to New Hampshire with town hall meeting No. 48 in Keene Tuesday night.He will return to the Granite State early next week."
John Kasich,R,p,"January 4, 2016",Press Release - Portsmouth Herald Op-Ed: Kasich is Best Candidate for President,"Op-Ed: Kasich is best candidate for presidentBy Doug ScammanPortsmouth Herald: Balancing Government budgets is a matter of making government more efficient and making sure the needed services are funded.Balancing budgets in public office involves much more than math. The act of budget balancing is an acknowledgement that government can't and should not do everything, and that choices must be made and priorities set.Most important  only by balancing the budget will we create the certainty our economy needs to truly begin growing at the pace we need.Only one candidate seeking the GOP nomination even talks about balancing the federal budget. And he talks with authority, because he was the last one to do it.John Kasich is this disciple of discipline. For 35 years, he has talked the talk and walked the walk. With this one candidate, there is no concern that he's just spouting election year rhetoric. Kasich has been a budget hawk for decades.Consider this: as a young congressman from Central Ohio, Kasich, on his own and with only the support of his small staff, wrote his own federal budget. It was balanced, but it didn't get very far other than to draw snickers and wisecracks.Like an outmanned fighter, Kasich got back on his feet, and did the same thing two years later. And two years after that, in 1997, as a part of the Gingrich revolution, John Kasich was the chief architect of the balanced budget when Bill Clinton signed it. It was the first time it had happened since the year man first walked on the moon.Read more here."
John Kasich,R,p,"January 5, 2016",Press Release - Endorsement: Kasich for America Announces Expansion of New Hampshire Team,"Today Kasich for America announced the expansion of Ohio Governor John Kasich's New Hampshire team to include eleven additional leaders and activists from around the state.Said Kasich, ""With five weeks left to go, we're surging in New Hampshire. Thanks to the many supporters who are dedicating their time and expertise to spreading our message, our ground operations are the strongest in the state. I'm so grateful for these individuals who are joining us for the final push.""Kasich for America New Hampshire Town Chairs: Recent AdditionsCommissioner Hunter Taylor (Alton)Vinnie Baiocchetti (Gilmanton)Dave Cioffi (Hanover)Jaymie Durnan (Jaffrey)John Peltonovich (Kingston)Brian Beaupre (Manchester, Ward 4)Tim Acerno (Raymond)Marion Hannan (Dalton)Barbara White, Paul Zimmerman, Donna Santoro (Wolfeboro)"
John Kasich,R,p,"January 5, 2016",Press Release - Kasich for America Launches First TV Ad in New Hampshire,"Today Kasich for America's first TV ad aired in New Hampshire. The ad highlights the obstacles that John Kasich has overcome, from confronting intense personal tragedy to balancing the federal budget, and paints a picture of hope for the nation's future.Watch the ad here:"
John Kasich,R,p,"January 6, 2016",Press Release - New Public Policy Polling (PPP) Poll Has John Kasich in Third Place,"Today, Public Policy Polling (PPP) released a survey of likely New Hampshire Republican voters that shows Gov. John Kasich in third place, ahead of Jeb Bush and Ted Cruz. This poll follows a recent ARG likely GOP NH poll that also showed John Kasich in third place.Our team has the strongest organization in New Hampshire and as voters are beginning to pay attention leading up to the February 9th primary election, John Kasich's support continues to rise.View the PPP Poll (here).View the ARG Poll (here).*Of Note in the PPP Poll:-John Kasich's support rose 3% since PPP's latest NH GOP poll.-John Kasich's favorability rose by 8% in NH since PPP's latest NH GOP poll."
John Kasich,R,p,"January 7, 2016",Press Release - ABC News: John Kasich Holds 50th NH Town Hall,"Don't Look Now, But John Kasich Just Held His 50th NH Town HallBy Brad MielkeABC News: Ohio Governor John Kasich held his fiftieth town hall in New Hampshire Wednesday night, more than any other candidate in the presidential race.And to celebrate, he brought a cake.""Isn't that cool?"" he said of the American flag design, encouraging supporters to come up and grab a slice. ""It's really neat.""Kasich finds himself among a swarm of Republicans pinning their presidential hopes on the Granite State. Jeb Bush recently sent several of his Miami staffers to New Hampshire, and Chris Christie has spent the vast majority of his campaign in the state.Kasich admitted that a poor finish here would doom his chances.""If I get smoked here, I'm going to cry and I'm going to go home,"" he said. ""I don't think that's going to happen, because we have too good of an organization.""Bruce Berke, a Concord lobbyist who supports Kasich, says the town hall ""blitz"" will pay off.""I think it just really demonstrates what the New Hampshire primary is all about,"" Berke told ABC News. ""The governor is working harder than anybody else. And think about it  no one has done fifty.""Click here for the full article."
John Kasich,R,p,"January 7, 2016","Press Release - Kasich for America Files to Appear on Puerto Rico Ballot, Files Full Slate of Delegates & Alternates","Today Governor John Kasich's presidential campaign filed the necessary paperwork to appear on the Puerto Rico Republican primary election ballot and fielded a full slate of delegates and alternates in Puerto Rico.Governor Kasich said, ""I'm grateful to the men and women who have agreed to join the team as delegates and alternates in Puerto Rico. Under the capable leadership of Jorge San Miguel, our team is expanding quickly and reaching larger numbers of voters.""Said Jorge San Miguel, Vice President of the Puerto Rico Republican Party, ""We're pleased to have a full slate of people who understand what's at stake in this presidential election. John Kasich is the candidate who can restore the country to fiscal health and strengthen our national security. We're starting to see voters respond to these messages, and I'm excited to see what's in store for the months ahead."""
John Kasich,R,p,"January 7, 2016",Press Release - Video: John Kasich Celebrates His 50th New Hampshire Town Hall,"50 town halls in, and we're just getting started! Check out this highlight video of Gov. Kasich's 50th town hall in New Hampshire this week:"
John Kasich,R,p,"January 8, 2016",Press Release - New Hampshire Union Leader: John Kasich is winning over voters in New Hampshire,"Kasich leans on record in town hall appeal to votersBy Eli Okun""Her husband had put up a Christie sign in their yard previously. But after hearing Kasich talk earlier this week, he went out and got a Kasich sign. It went up over the old one.""New Hampshire Union LeaderHUDSON: John Kasich has a dilemma.Are voters focused on the future or the past? Some arguably flashier candidates  Donald Trump, New Jersey Gov. Chris Christie, Texas Sen. Ted Cruz  generally talk about what they plan to do as President, not the details of their political or business records.The Ohio governor lays out plans for the future. But he also spends a lot of time discussing his work in Congress and the statehouse, hoping Granite Staters will be impressed by his accomplishments and trust him to repeat them in the White House.That approach was on display Thursday night at a town hall at a Veterans of Foreign Wars post here, where Kasich seemed to be enjoying himself even as he drilled into specifics of tackling the national debt and balancing budgets.""I've been able to get a lot done,"" he told the crowd of more than 100.   Afterward, multiple people in the crowd said they had been impressed, though some were still deciding between two or three candidates  Kasich and Trump, one said, or perhaps Cruz and Kentucky Sen. Rand Paul, said another.But George Farrington of Nashua was already sold on Kasich. ""He seems to have a very sound grasp of real, important issues,"" he said. The GOP, he said, ""can't seem to shake those clowns at the top and get down to serious candidates.""Zoe Fimbel of Mont Vernon was enthused. ""His passion for leadership is a great attribute,"" she said. ""He seems to be a very caring, moral person.""Her husband had put up a Christie sign in their yard previously. But after hearing Kasich talk earlier this week, he went out and got a Kasich sign. It went up over the old one.To read the full story, click here."
John Kasich,R,p,"January 8, 2016",Press Release - The Lowell Sun: John Kasich's Momentum Grows in New Hampshire,"Stumping in Hudson, it's crunchtime for Kasich in N.H.By Cassidy SwansonNote: ""Attendees said they liked what they heard from Kasich. Londonderry, N.H. resident Holly Capobianco said she was set on casting her primary vote for New Jersey Gov. Chris Christie. But after checking out Kasich at her son's suggestion and listening to him talk for an hour and a half, her mind had changed.""'I was very impressed with the leadership I heard (him talk about) come out of Ohio  the job creation, the respect that he knows he needs to have with Congress going forward,' she said. '(He changed my mind) in one night.'""The Lowell SunHUDSON, N.H.  The Republican presidential candidate field is chock full, and businessman Donald Trump has held a clear lead since the summer.But Ohio Gov. John Kasich isn't going down without a fight  and he's banking on a surprise victory in the Granite State's first-in-the-nation primary Feb. 9.""We have to do well here, and I'm counting on the people here to help me do well, and we expect to,"" Kasich told The Sun at a town-hall meeting in Hudson on Thursday night. ""We're rising, and I feel good about it. We've just got to keep working all the way to touch the wall, but New Hampshire's very, very important to us, and I'm optimistic that we're gonna come out of here as a firecracker.""A poll released Wednesday by Public Policy Polling had Kasich tied for third in New Hampshire with New Jersey Gov. Chris Christie at 11 percent. Florida Sen. Marco Rubio was second at 15 percent while businessman Donald Trump was first with 29 percent.Kasich addressed a crowd of about 100 people at a Veterans of Foreign Wars hall as part of a week of stops in New Hampshire, leading up to the primary next month. Kasich, who also served nine terms in the House of Representatives and was chair of the House Budget Committee for six years, was introduced by former U.S. Senator from New Hampshire Gordon Humphrey as ""the next president of the United States.""""He makes other competitors look like members of the J.V. team,"" Humphrey said, adding that one recent poll showed Kasich polling in third place in New Hampshire, and another showed him closing in on second. ""We clearly have the best candidate.""   Attendees said they liked what they heard from Kasich. Londonderry, N.H. resident Holly Capobianco said she was set on casting her primary vote for New Jersey Gov. Chris Christie. But after checking out Kasich at her son's suggestion and listening to him talk for an hour and a half, her mind had changed.""I was very impressed with the leadership I heard (him talk about) come out of Ohio  the job creation, the respect that he knows he needs to have with Congress going forward,"" she said. ""(He changed my mind) in one night.""To read the full story, click here."
John Kasich,R,p,"January 9, 2016",Press Release - Endorsement: U.S. Senator Rob Portman Endorses John Kasich for President,"ENDORSEMENT: U.S. SENATOR ROB PORTMAN ENDORSES JOHN KASICH FOR PRESIDENTToday, U.S. Senator Rob Portman endorsed Ohio Governor John Kasich to be the next President of the United States. Portman will serve as a National and Ohio Co-Chair of Kasich's campaign.Portman and Kasich served in the U.S. House of Representatives together and were both elected to statewide office in Ohio in 2010. They have worked together for more than two decades on behalf of Ohio and share a commitment to the conservative policies that create opportunities for all Americans to rise.Portman issued the following statement:""I have decided to endorse Governor John Kasich for President because he is a leader who has a proven record of delivering results. John turned Ohio around at a tough time and I believe he can do the same for our country. I have known John for over 20 years and consider him a good friend. John inherited a mess from former Governor Ted Strickland. Under Governor Strickland, Ohio lost over 350,000 jobs and ranked 48th in job creation, as companies left Ohio for other states. Applying Ohio commonsense and conservative values, Governor Kasich worked with the Republican team to turn a record $8 billion shortfall into a $2 billion surplus, cut taxes by $5 billion, and added over 385,000 new jobs. Governor Kasich has done a great job leading Ohio's comeback, and I believe he is needed now to do the same for our country as the next President of the United States.""Kasich said: ""Rob is a tremendous asset for Ohio in the Senate and has played an important role in the recovery of jobs for our state. We worked together as I helped Ohioans recover from the mess left behind by my predecessor and Rob's opponent, Ted Strickland, and I'm very proud to have his endorsement. Rob is a rare voice for common sense in Washington and someone who delivers real results. I look forward to him returning to the Senate and working with him as President to advance the strategies that keep our economy strong and our country safe.""During his career Portman has earned the respect of colleagues on both sides of the political aisle for his work on IRS reform, balanced budgets, drug prevention, land conservation, welfare reform and to tear down trade barriers to U.S. exports.As a National Co-Chair of Kasich's campaign, Portman will join former U.S. Senate Majority Leader Trent Lott (R-MS), former U.S. Senator John E. Sununu (R-NH), conservative stalwart Gay Gaines and influential entrepreneur Larry Paul in helping guide the Kasich campaign's nationwide efforts. Kasich continues to be inspired by the groundswell of support his campaign is receiving and will never give up trying to bring Americans together and make our nation stronger and safer."
John Kasich,R,p,"January 9, 2016",Press Release - John Kasich Is Hitting His Stride Ahead of New Hampshire Primary Election,"Kasich confident as primary nears, says he's 'the little engine that keeps coming along'By Jason SchreiberNew Hampshire Union LeaderEXETER  Ohio Gov. John Kasich was quick to reply when a man in the crowd of about 200 welcomed him to New Hampshire Friday night.""I live here, man,"" Kasich joked during a campaign stop at the Exeter Inn Friday night.The Republican presidential candidate who marked his 50th New Hampshire town hall meeting this week was back at it Friday, speaking to a crowd that spilled into the hallway at the popular inn.While New Hampshire polls show him trailing billionaire frontrunner Donald Trump, Sens. Marco Rubio and Ted Cruz, and New Jersey Gov. Chris Christie, Kasich appeared confident that he could climb in the weeks leading up to next month's New Hampshire Primary.""I'm like a little engine that keeps coming along,"" Kasich told the crowd.He loves holding town hall meetings here, he said, adding that people don't care whether he's famous or has money.""New Hampshire could be renamed Cape Canaveral. You launch people into the conscience of America,"" he said.To read the full article, click here._____________Kasich says U.S. must spend more on defenseBy Max SullivanSeacoast OnlineHAMPTON  Republican presidential candidate John Kasich talked foreign policy and his plan to increase spending on defense Friday at Lane Memorial Library.The Ohio governor said he intends to put $100 billion more into defense spending by slowing the growth of Medicare from 7 percent to 5 percent, the growth of Medicaid from 5 percent to 3 percent and by freezing all non-entitlement programs.While Kasich intends to spend more on the military, he said he would also seek ways to cut fat within the military's bureaucracy. As a U.S. congressman, Kasich said, he once fought against the Pentagon's request for 132 B-2 bombers to be built at a $1 billion apiece. He pushed for 13, and Congress ultimately agreed on 20.""The Pentagon is inherently bureaucratic and wasteful. We build things we don't need, and it takes too long to get anything built,"" Kasich said. ""The dollars we have to put in the military are precious. If we blow it on red-tape bureaucracy, then we're cheating the men and women in the military, but we definitely need to spend the money.""""The Republican Party is my vehicle and not my master,"" Kasich said to one of the biggest applauses of the afternoon. ""It's all respect. It's all reminding people they are Americans before they're Republicans, Democrats, liberals, conservatives.""To read the full article, click here."
John Kasich,R,p,"January 10, 2016",Press Release - Fox News: Kasich's Footprint in New Hampshire is Huge,"FOX NEWS: ""Every candidate boasts of having the best ground operation, but perhaps the most expansive belongs to John Kasich...his footprint on the ground here is huge."""
John Kasich,R,p,"January 10, 2016","Press Release - OP-ED: Senators Talk, Governors Act","Senators Talk; Governors ActBy Gordon HumphreyNashua TelegraphWant economic security for your family? Want your nation, your community, your home to be safer? Vote for a governor for president.Senators are talkers. They're philosophers and poets, dwelling in the abstract, dealing in words. The Republican talkers are Sens. Rubio and Cruz.Rubio has his poetic lines down pat. But, as the Conway Sun said after a recent interview, Rubio is like ""a computer algorithm designed to cover talking points... It was like someone wound him up, pointed him towards the door and pushed 'play.' ""Ted Cruz, is another whiz-kid on the soapbox. But that hasn't impressed his Senate colleagues. Of 53 fellow Republican senators, zero have endorsed him.Talkers make poor presidents, Barack Obama being a painful example. When Sen. Obama ran for president in 2008, his dazzling speeches  like those of Rubio and Cruz today  got rave reviews. Did glibness translate into greatness as president? No. Obama is not alone. Name the last great president who was a senator. Tough assignment, right?Governors are doers by nature and necessity and make great presidents  or at least capable presidents. Ronald Reagan, a former governor, was a great president. Bill Clinton, a former governor, was certainly a capable president, though Republicans disagreed with his policies.The Republican doers are Kasich, Christie and Bush.What about candidates lacking experience in government? Managing business is not the same as managing government.If government and business were the same, the Founders would have founded America as a business, not a government.With a CEO, it's my way or the highway. But the president of the United States works with a tough co-equal branch of government called the Congress  535 individualists whom the president can't fire, bully or ridicule. With no experience in government, Donald, Carly and Dr. Carson would require training wheels for a couple of years.Our nation and families face great dangers. Has there ever been a more worrisome time in your memory? Bad news cascades upon us daily, much of it the result of poor leadership in the White House. To produce jobs and make our families economically strong again, we need a president who knows how to make government work. And to make our nation, our communities and our homes safe once again, we need a president with expertise in national defense, who has proven executive ability and can hit the ground running on Inauguration Day.By this analysis, we're down to Gov. John Kasich and Gov. Chris Christie, as the only two currently serving governors. Which is better qualified?John Kasich, while chair of the House Budget Committee, balanced the budget four years running, paying down $560 billion of the national debt. You read that right. In your lifetime, the budget was b-a-l-a-n-c-e-d from 1998 through 2001.Scout's honor. Kasich produced four surpluses, paying down 10 percent of the national debt. Christie never served in Congress, much less balanced the federal budget.Kasich turned Ohio's $8 billion deficit into a $2 billion surplus, cutting taxes $5 billion along the way. Ohio has produced new jobs faster than the national average, with wages growing faster than the national average; its bond rating is strong and its pensions sound. That's called success.Under Christie, New Jersey's bond rating has been downgraded nine times collectively by the three rating agencies, the state ranks dead last in the nation in funding its pensions, and it ranks 49th in private-sector job growth. Christier is not a successful governor.Kasich served 18 years on the House Armed Services Committee. He's a national security expert. Christie has no experience in defense, except riding around with Barack Obama in a military helicopter. He would require several years of on the job training.To read the full article, click here.Gordon Humphrey is a former U.S. Senator from New Hampshire and served during the Reagan administration."
John Kasich,R,p,"January 10, 2016",Press Release - NH1: 3rd Poll Reaffirms Kasich's Position at Top of New Hampshire Pack," New NH1 News Poll: Donald Trump Leads in NH but Jeb Bush narrowly edges John Kasich for 2ndBy Paul Steinhauser and Kevin LandriganNote: ""Bush manages to barely edge his rivals  all within the error margin  with 11.9 percent to 11.8 percent for Ohio Gov. John Kasich.""NH1 NewsCONCORD  A new, independent poll done for NH1 News has Republican Donald Trump well out in front but Jeb Bush slipping into second for the first time in months.The upward blip for the former Florida Governor Bush comes when the poll surveys both Republicans and independents likely to vote in the Feb. 9 primary.But in staggering fashion, Trump crushes the field and even more startling he opens up an even bigger lead when only women voters are surveyed.REACH Communications did the random telephone poll on Thursday of 1,000 Republicans and independents. The margin of error for the poll was plus or minus 3.When the poll is limited to the 416 Republicans who were sampled, the error margin edges up to 4.1 percent.Among both political groups, Trump leads with 31.7 percent.But Bush manages to barely edge his rivals  all within the error margin  with 11.9 percent to 11.8 percent for Ohio Gov. John Kasich.To read the full article, click here."
John Kasich,R,p,"January 11, 2016",Press Release - Two More Polls Today Show John Kasich Surging in New Hampshire,"John Kasich's surge in New Hampshire continues as two new polls released today show him placing in 2nd place.The American Research Group (ARG) placed Gov. Kasich in a tie for 2nd place, winning 14% of likely New Hampshire voters. According to an ARG email that accompanied the poll release, John Kasich ""has moved into second place (15%) among undeclared voters"" and ""leads in most mentions for voter contact by campaigns, with no mentions for Trump.""See the poll results here: American Research GroupA second poll conducted by Monmouth University also has Gov. Kasich tied for 2nd place among likely New Hampshire voters with 14% of the vote.See the poll results here: Monmouth UniversityIn the past month, no fewer than five polls have placed John Kasich among the top three candidates in New Hampshire leading up to the February 9th primary election."
John Kasich,R,p,"January 12, 2016","Press Release - New Hampshire Letter to the Editor: John Kasich, You Have My Vote","Letter to the Editor: John Kasich, you have my voteSeacoast OnlineJan. 10  To the Editor:I'd like to thank John Kasich for taking the time to meet with commercial and recreational small business owners at Yankee Coop in Seabrook, N.H. It was interesting listening to John ask questions in order to ascertain where the problems lie. There was a point where John readily understood the problem, it isn't lack of fish, weather or climate change. It is Washington politics and the fact that no one at NOAA or the NMFS can be held accountable for the damages they have caused what is left of the NH fishing fleet. I want to urge everyone to get out and vote on primary day, Feb 9.John Kasich, you have my vote.Stephen JoyceHampton, New Hampshire"
John Kasich,R,p,"January 13, 2016",Press Release - Iowa State Daily Letter: Kasich for President,"Letter: Kasich for President By Brian Voss, Senior in history and secondary educationIowa State DailyThroughout the last calendar year we have seen a lot of promises made by presidential candidates. Issues have become the center of campaigns across the country, as voters everywhere try to find the candidates who they agree with most. While I tend to look at the issues, I also consider the experience necessary to be the next commander in chief of the United States, and John Kasich is the candidate who has that experience.Governor Kasich's resume is unmatched by any candidate in either party. He represented Ohio in the House of Representatives for eighteen years, serving on the Armed Services Committee throughout that time. He also chaired the House Budget Committee in 1997 and was a chief architect of the deal that balanced the federal budget for the first time since 1969.Serving as Governor of Ohio since 2010, he has helped turn around a state in a recession, creating well over 300,000 private sector jobs, and closing an eight million dollar budget shortfall without raising taxes. Governor Kasich won re-election in Ohio in 2014 winning 64 percent of the vote. Ohioans have continued to be pleased with him as an October poll showed he has a 62 percent job approval rating. Shouldn't we elect a president who is well liked in his own state?Anyone can discuss the issues, but only one candidate in either party has both the experience in Congress and as an executive needed to be the next president of the United States. Our nation is too important to have a president receiving on the job training. Support a candidate who has proven he can lead and join me in caucusing for Governor Kasich on February 1st."
John Kasich,R,p,"January 13, 2016",Press Release - New Jersey Man In New Hampshire to Campaign For John Kasich,"New Jersey Man Driving Trailer Through New Hampshire to Campaign for John KasichBy Matt ArcoNote: ""In my humble opinion, this guy Kasich is the most genuine guy in the field,"" said Turkavage, arguing Kasich is ""the most experienced"" candidate in the GOP race. ""And more importantly, the guy has done what he said he would do,"" he said. ""We need to start holding public officials accountable.""Christie dropped the ball in New Jersey when he didn't do enough to fix the state's pension crisis, Turkavage said. NJ.com-The Star LedgerTRENTONJust outside of one of Gov. Chris Christie's latest New Hampshire town hall meetings Wednesday, a New Jersey man was handing out flyers in support of his favorite governor in the GOP presidential race.But unfortunately for Christie, the volunteer is backing someone else.Robert Turkavage, a former FBI agent who ran an unsuccessful bid for U.S. Senate in New Jersey in 2014, plans to spend weeks in New Hampshire campaigning for Ohio Gov. John Kasich as the Feb. 9 primary there approaches.Turkavage already spent nearly a week in New Hampshire knocking on doors and making phone calls for Kasich. But more recently, he took the campaign directly to potential Christie supporters.""(I) attended a few Christie events today,"" he told NJ Advance Media from New Hampshire. ""I just wanted to give the people that were coming to them some perspective.""The perspective came in the form of flyers that detailed Kasich's record on jobs and the economy in Ohio, and highlighted Christie's shortcomings on both areas in New Jersey.""In my humble opinion, this guy Kasich is the most genuine guy in the field,"" said Turkavage, arguing Kasich is ""the most experienced"" candidate in the GOP race.""And more importantly, the guy has done what he said he would do,"" he said. ""We need to start holding public officials accountable.""Kasich has pulled ahead of Christie in the latest New Hampshire polls, ranking third in the early-voting state behind businessman Donald Trump and Florida Sen. Marco Rubio, according to a Real Clear Politics average. Christie, who made big gains in New Hampshire since trailing the GOP pack over the summer, ranks fifth. The polls show Christie's acceleration in the state could have stalled.To read the full story, click here."
John Kasich,R,p,"January 13, 2016",Press Release - Reno Gazette-Journal: John Kasich Visits Reno,"Gov. John Kasich was in Reno, Nevada this week for a Meet & Greet event and to ask for support of his candidacy for President. Read an excerpt below from a Reno Gazette-Journal story:About 75 people showed up to the Washoe County Republican Headquarters to hear Kasich and ask him questions. The Ohio governor spent most of his speech sharing his story about coming from a low-income family, eventually rising to the rank of congressman.""I decided to get in this thing late,"" he said. ""Most people here have no clue who I am, but I'm now running second in New Hampshire according to three of the last four polls.""He heavily referenced his time in Congress during the late 1990s spent balancing a budget  the last time a surplus happened.Kasich spent the earlier part of Tuesday at a fundraiser at the Eldorado before meeting with Gov. Brian Sandoval.After his short speech at Republican headquarters, Kasich took questions from the crowd about issues like Social Security, balancing the budget and federal land ownership.""I want to tell you as I learn more and more, clearly the West, we have to begin to look at the issue of the federal government owning 86 percent of the land in this state and then not using common sense whenever they carry out the regulations,"" he said.The crowd was combative with Kasich at times, including a debate about Social Security and his stated support of Congress' repeal of Glass-Steagall, but were generally receptive and often applauded.Jerry Murray, 82, of Reno, said he enjoyed hearing the governor, but wasn't sure he could have a good showing in Nevada.""I thought the man put a very good picture of what he's going to do and I like it a lot. If the people go out and meet him, he will (have a good turnout).""Read the entire article here."
John Kasich,R,p,"January 14, 2016",Press Release - Overtime Politics: John Kasich's New Hampshire Strength Reinforced Again,"In a new Overtime Politics poll, John Kasich is currently running second in New Hampshire behind Donald Trump and 9 points ahead of Jeb Bush. Today's poll is the fourth in the past week that places John Kasich in second.-Results:Donald Trump  30%John Kasich  15%Marco Rubio  13%Chris Christie  9%Ted Cruz  9%Jeb Bush  6%Carly Fiorina  5%Ben Carson  4%Rand Paul  2%Other  1%Undecided  6%To read the full article, click here."
John Kasich,R,p,"January 15, 2016",Press Release - Charleston Debate Highlights,"At the January 14, 2016, GOP Debate in Charleston, South Carolina, John Kasich spoke about giving every American the opportunity to realize the American Dream. Watch the highlight reel here:"
