Candidate,Party,Type,Date,Title,Speech
George Pataki,R,p,"October 19, 2015",Press Release - MSNBC - Pataki: Trump a 'Schoolyard Bully Spewing Nonsense',"by PAM KEYMonday on MSNBC, Republican presidential candidate and former Gov. George Pataki (R-NY), said that his rival Donald Trump blaming former President George W. Bush for the Sept. 11, 2001 terrorist attacks is ""like an eighth-grade schoolyard bully spewing nonsense.""Pataki said, ""Donald Trump is like an eighth-grade schoolyard bully spewing nonsense. 'I would have stopped September 11 if I was president. I'll beat China. I'll make Mexico build and pay for a wall.' This is all complete nonsense. And more than that, you wonder why all of a sudden he's going after Bush when it was Clintonthe Clintons had been in power for eight years before September 11. So I don't know what he's doing. I just think it makes it plain that this man is not someone who should be president.""He continued, ""This is Trump spewing nonsense. Whether it's Sen. John McCain (R-AZ)is not a war hero or Mexico's going to pay for the wall, or now today if his immigration policy had been in effect, September 11 might not have happened. He just continually says things that make it plain that this man is not fit to be president of the United States. But it makes you wonder why going after Bush as opposed to the Clintons, who were in power for eight years. What is he really thinking here? I don't know.""Read the full article Here."
George Pataki,R,p,"October 21, 2015",Press Release - Fox Business - Pataki: Hillary Clinton is Untrustworthy,"2016 presidential candidate George Pataki on Joe Biden's decision not to run for president, Hillary Clinton and Donald Trump's lead in the GOP race.Click Here to watch the video on Fox Business"
George Pataki,R,p,"October 25, 2015",Press Release - WMUR 9 - CloseUP: George Pataki on 2016 Race,Click Here to watch the full video on WMUR 9
George Pataki,R,p,"October 27, 2015",Press Release - George Pataki Speaks in CNY: Clinton Doesn't Think Laws Apply to Her,"Republican presidential candidate and former New York Gov. George Pataki stopped in Syracuse on Monday to speak at the Central New York Conservatives Inc. dinner in DeWitt.Pataki, who spoke for 15 minutes at the start of the dinner at the DoubleTree hotel, said if elected president he would reduce the size of the federal workforce in Washington, abolish the Common Core, and repeal Obamacare.Pataki heads next to Colorado to participate in the third GOP debate Wednesday night.Pataki, who served as governor from 1995 to 2007, said he's seen the America he loves change over the last several years.""We've seen a world in flames,"" he said. ""We've seen an economy that hasn't recovered. We're seeing a president who is devastating the greatest military that the world has ever known. It has got to stop.""Pataki also talked about how he wants to change the culture in Washington. He described Washington as being ruled by elites, who control how Americans run their lives.""They speak a different language. They think they're better than us,"" Pataki said.He commented on Hillary Clinton, Democratic presidential candidate, who spent hours on Thursday being questioned before the Congressional Select Committee on Benghazi.Click Here to read the full article at Syracuse.com"
George Pataki,R,p,"October 29, 2015",Press Release - CNBC Debate: Governor George Pataki's Greatest Hits,"Governor Pataki is getting an overwhelmingly positive response for his performance in last night's CNBC debate. We wanted to make sure you saw these quotes and clips from the debate:On tax reform:""I cut taxes more than everybody on this stage, more than everybody on the next stage combined, by more than the other 49 states, in New York State. I don't just have a plan. I will enact tax cuts, get rid of those loopholes, and make the system fairer for all Americans.""On working across party lines:""I understand to change Washington, you have to understand government as well. You can't just be an outsider, you can't just be someone who throws stones at Washington. You have to be someone who can actually bring people together across party lines. I can do that. I will do that if I have the chance to lead this party.""On protecting America's military:""Barack Obama is the first President in American history to hold our military hostage. He knew that we needed funding for overseas contingent operations, $30 million that would go to support our troops. And he was prepared and would have vetoed it unless this deal went through. I have two sons. They both served overseas, one in Iraq and one in Afghanistan. I understand we have got to do far more to help our military, help our veterans and help protect our security. This is a bad deal. But to protect our military, I would have signed it.""On Hillary Clinton:""Hillary Clinton put a server, an unsecure server, in her home as Secretary of State. We have no doubt that that was hacked and that state secrets are out there to the Iranians, the Russians, the Chinese, and others. That, alone, should disqualify her from being President of the United States.""On Obamacare:""No question, Barack Obama inherited an economic disaster in 2009. But what did he do? Instead of focusing on pro-growth policies and the economy, he ran through Obamacare, the worst law of my lifetime, that hurt small businesses, hurt companies, raised taxes, and almost completely eliminated one industry because of its taxes.""On vaccines and climate change:""One of the things that troubles me about the Republican Party is too often we question science that everyone accepts. I mean, it's ridiculous in the 21st century we are questioning whether or not vaccines are the appropriate way to go. Of course they are. And it's also not appropriate to think that human activity, putting CO2 into the atmosphere, doesn't make the earth warmer, all things being equal. It does. It's uncontroverted.""On a new brand of conservatism:""I'm a limited government conservative. And I mean by that that not just when it comes to economic issues, leaving them to the state, but social issues as well. And in that I differ from every single other candidate seeking the Republican nomination. I take the Tenth Amendment very, very seriously.""On embracing science and innovation:""I'm a Republican who embraces science and understands we have to work with the next generation of Millennials to have the innovation and technology so that we can grow a 21st century economy.""On supporting America's blue-collar workers:""What we have to do in America is honor blue-collar work again. We have to honor the carpenter, the plumber, the electrician who can actually build something. And instead of just saying that a college degree delivers prestige, let's celebrate those who do things with their hands and elevate their skills, using training in high school and community colleges.""On Uber:""The [app] I use the most is Uber. You know, I used to get driven. When I was governor, I had a driver. I don't anymore. It's an example of what Millennials are doing to change America for the better.""On New York sports teams:""I'm a long-suffering Jets fan, so my answer is no, there's no reason to take off the day after the Super Bowl...Let me just add this. The Mets are going to win tonight."""
George Pataki,R,p,"November 1, 2015",Press Release - Fox News: George Pataki Fighting to Break Into GOP Top Tier,2016 presidential hopeful George Pataki talks bid to gain momentum in race on Fox News Sunday.
George Pataki,R,p,"November 2, 2015",Press Release - Newsmax - George Pataki: Debates Will Change 'Dramatically',"Republican presidential candidate George Pataki says Sunday's private meeting of campaign representatives for most of the GOP presidential hopefuls has resulted in several key changes for future debates.""The three things basically agreed to there will be a closing statement and an opening statement, there will be fair time, equal time, and questions to all the candidates  and that's a plus, Pataki, a former governor of New York, said Monday on ""Newsmax Prime"" with J.D. Hayworth.""I don't care about the questions, I'm in New York, I've dealt with the New York press forever and they're as bad as you can get. All I want is the opportunity to make the case to the American people.""Pataki said the next debate  set for Nov. 10th on Fox Business Network  will ""follow the old rules.""""But beyond that, it's not clear yet  A lot of the campaigns, including some of the leading campaigns, said let's break it up seven and seven randomly so that we have equal time,"" Pataki said.Click Here to read the full article on Newsmax"
George Pataki,R,p,"November 3, 2015",Press Release - Fox News - Pataki: My Positive Agenda Can Beat Hillary Clinton,Republican presidential candidate Governor George Pataki on 'Happening Now'Click Here to watch the Full Video at FoxNews.com
George Pataki,R,p,"November 4, 2015",Press Release - George Pataki Signs Taxpayer Protection Pledge to the American People,"Former Governor George Pataki (R-N.Y.), a candidate for the presidency of the United States, has signed the Taxpayer Protection Pledge to the American people. The pledge is a written commitment to the American people to ""oppose and veto any and all efforts to increase taxes.""""I commend Governor Pataki for signing the Taxpayer Protection Pledge to the hard working taxpayers of this country,"" said Grover Norquist, President of Americans for Tax Reform. ""Governor Pataki understands that government should be reformed so that it takes and spends less of the taxpayers' money, and will oppose tax increases that paper over and continue the failures of the past.""Read the full article from Americans for Tax Reform here."
George Pataki,R,p,"November 16, 2015",Press Release - Fox News Radio: Alan Colmes and Governor George Pataki,Alan talks to former Gov. George Pataki about the attacks on Paris and what to do about Syrian refugees.
George Pataki,R,p,"November 17, 2015",Press Release - Fox Business: Pataki Sounds Off on Paris Attacks,Former Governor George Pataki on the Paris terrorist attack the refugee crisis we face in the U.S.
George Pataki,R,p,"December 3, 2015",Press Release - CSPAN: Pataki at the Republican Jewish Coalition,Watch: CSPAN - Governor Pataki Addresses RJC
George Pataki,R,p,"December 15, 2015",Press Release - CNN Debate: Gov. Pataki Attacks Donald Trump in Opening Remarks,"Speaking at the CNN GOP debate, Governor George Pataki attacks Donald Trump and Hillary Clinton during his opening remarks."
George Pataki,R,p,"December 16, 2015","Press Release - Pataki, Santorum Spar Over Women in Combat","\nSpeaking at the CNN GOP Debate, George Pataki and Rick Santorum have a heated exchange about the Pentagon's new policy that opens up combat roles to women.Click Here to watch the CNN video"
George Pataki,R,p,"December 28, 2015",Press Release - George Pataki Offers His Vision to Republican Jewish Coalition,"LOS ANGELES, Dec. 21, 2015  Mired at 1 percent in the presidential polls, former New York Gov. George Pataki sought to boost his campaign in front of a friendly audience. At the Republican Jewish Coalition 2015 Presidential Candidates Forum, Pataki was among those with whom he had a lengthy and productive relationship.Pataki repeatedly implored the crowd to ignore his standing in the polls and look at his record. Pataki was introduced by RJC member Earl Mack.Pataki began with a tribute to his friends in the room. ""Without you, we don't win elections.""He spoke about a variety of issues, starting with foreign policy.Pataki cited the Garland, Texas, attacks that were foiled as well as the successful Chattanooga murders of Marines, Fort Hood and the Boston Marathon bombings. He linked the common thread as radical jihad. Anyone verbally shouting ""jihad"" is not engaging in protected speech. It is ""yelling fire in a crowded theater"" and must be stopped.Pataki summoned the ghost of Admiral James B. Stockdale in asking the question of why he was in the race. He cited his electability and his experience. He won three times as a Republican governor in liberal New York. He got a plurality of the Puerto Rican and Dominican vote, even though those two constituencies have been in direct conflict with each other.Click Here to Read the full article"
